machine_id,day,vibration,temperature,pressure,load,failure
25,100,2.206,55.55,4.935,0.656,0
25,101,1.911,58.71,5.123,0.98,0
25,102,2.056,59.83,5.136,0.773,0
25,103,2.152,58.61,4.892,0.703,0
25,104,1.859,57.04,4.997,0.815,0
25,105,2.009,58.71,5.036,0.797,0
25,106,2.135,58.15,5.147,0.714,0
25,107,2.011,59.12,5.042,0.907,0
25,108,2.047,57.47,4.951,0.645,0
25,109,1.672,56.55,4.899,0.638,0
25,110,1.898,57.88,4.918,0.779,0
25,111,1.876,59.49,4.858,0.953,0
25,112,1.837,57.32,4.92,0.681,0
25,113,2.197,56.1,5.103,0.625,0
25,114,1.671,60.94,4.95,0.867,0
25,115,1.984,57.75,5.046,0.673,0
25,116,2.05,60.54,5.061,0.924,0
25,117,1.656,60.06,4.811,0.96,0
25,118,1.834,58.85,5.072,0.607,0
25,119,1.732,57.57,5.028,0.763,0
25,120,1.821,57.22,4.674,0.839,0
25,121,2.14,57.59,4.902,0.847,0
25,122,2.03,57.43,4.925,0.775,0
25,123,2.289,57.62,4.991,0.727,0
25,124,2.079,57.02,5.009,0.661,0
25,125,1.797,59.08,5.077,0.688,0
25,126,1.722,61.15,5.257,0.993,0
25,127,1.993,57.92,4.938,0.643,0
25,128,1.834,57.27,4.938,0.66,0
25,129,1.663,58.31,5.128,0.897,0
25,130,1.94,57.34,5.119,0.627,0
25,131,1.718,58.81,5.095,0.96,0
25,132,1.989,58.72,4.738,0.905,0
25,133,1.862,58.09,4.989,0.886,0
25,134,1.949,56.82,4.778,0.689,0
25,135,1.856,56.82,4.919,0.683,0
25,136,1.891,58.52,4.907,0.752,0
25,137,1.688,56.13,4.846,0.734,0
25,138,1.812,59.04,4.941,0.676,0
25,139,2.084,58.17,4.929,0.862,0
25,140,1.802,56.84,4.918,0.644,0
25,141,1.902,56.38,5.026,0.792,0
25,142,2.269,57.56,5.026,0.867,0
25,143,1.967,59.31,4.99,0.946,0
25,144,2.091,56.76,4.881,0.848,0
25,145,1.75,59.9,4.862,0.997,0
25,146,1.99,57.85,5.026,0.733,0
25,147,1.64,57.7,5.033,0.701,0
25,148,1.814,57.21,4.802,0.873,0
25,149,1.813,57.03,4.844,0.664,0
25,150,1.829,57.15,4.795,0.684,0
25,151,1.684,57.53,4.936,0.858,0
25,152,2.214,57.69,4.854,0.729,0
25,153,1.914,57.35,4.977,0.745,0
25,154,2.081,59.18,5.016,0.811,0
25,155,1.669,58.12,4.829,0.828,0
25,156,1.983,57.22,5.047,0.611,0
25,157,1.769,58.85,5.084,0.692,0
25,158,2.243,59.59,4.941,0.936,0
25,159,1.837,61.43,4.935,0.924,0
25,160,2.124,57.7,4.988,0.725,0
25,161,1.952,56.11,4.962,0.611,0
25,162,1.781,56.17,4.853,0.681,0
25,163,2.108,59.22,4.907,0.922,0
25,164,1.748,59.31,5.044,0.993,0
25,165,1.99,59.73,5.015,0.786,0
25,166,1.995,58.06,4.852,0.956,0
25,167,1.85,57.43,5.002,0.61,0
25,168,1.933,56.91,4.947,0.762,0
25,169,1.84,57.1,4.916,0.695,0
25,170,1.846,56.87,4.965,0.713,0
25,171,1.699,59.71,4.919,0.832,0
25,172,1.63,59.23,4.969,0.896,0
25,173,1.917,59.09,4.998,0.944,0
25,174,1.911,60.33,4.958,0.879,0
25,175,1.752,57.69,4.807,0.746,0
25,176,2.042,57.47,4.944,0.626,0
25,177,1.892,57.63,5.01,0.647,0
25,178,1.937,59.38,4.855,0.862,0
25,179,2.21,59.31,5.095,0.696,0
25,180,1.891,57.53,4.972,0.729,0
25,181,1.882,58.04,4.934,0.924,0
25,182,2.114,58.45,4.998,0.832,0
25,183,2.1,60.97,5.063,0.984,0
25,184,1.854,59.88,4.993,0.675,0
25,185,2.152,58.87,4.794,0.852,0
25,186,1.645,56.03,4.958,0.671,0
25,187,1.856,57.22,4.92,0.742,0
25,188,1.702,57.34,5.003,0.696,0
25,189,2.003,59.91,4.989,0.823,0
25,190,2.057,58.41,5.194,0.707,0
25,191,2.113,58.25,4.86,0.676,0
25,192,1.888,59.98,5.026,0.96,0
25,193,1.919,60.51,4.826,0.999,0
25,194,1.95,60.91,4.933,0.949,0
25,195,2.102,58.99,4.976,0.915,0
25,196,2.136,57.81,4.937,0.622,0
25,197,1.868,58.53,5.019,0.746,0
25,198,2.01,58.74,4.848,0.693,0
25,199,2.226,58.83,4.732,0.837,0
25,200,1.921,58.36,4.961,0.708,0
25,201,1.861,59.47,4.826,0.864,0
25,202,1.989,58.67,5.019,0.858,0
25,203,1.931,57.29,4.901,0.648,0
25,204,1.861,58.4,4.905,0.806,0
25,205,1.999,59.93,4.728,0.928,0
25,206,1.914,60.15,4.848,0.792,0
25,207,1.566,57.56,4.726,0.774,0
25,208,1.932,57.68,4.936,0.75,0
25,209,1.976,59.26,4.985,0.617,0
25,210,2.006,59.88,4.946,0.887,0
25,211,1.973,55.83,4.944,0.604,0
25,212,1.801,58.14,5.143,0.838,0
25,213,1.767,57.2,4.753,0.661,0
25,214,2.039,57.63,4.921,0.726,0
25,215,1.821,59.51,5.078,0.875,0
25,216,2.036,59.88,4.905,0.998,0
25,217,2.092,58.67,4.832,0.852,0
25,218,2.059,59.53,4.822,0.777,0
25,219,2.065,60.5,4.987,0.81,0
25,220,1.646,61.19,4.957,0.959,0
25,221,1.764,58.71,5.034,0.978,0
25,222,2.137,59.18,4.961,0.753,0
25,223,1.894,58.22,4.961,0.724,0
25,224,1.804,59.85,4.814,0.826,0
25,225,2.021,59.42,5.017,0.755,0
25,226,2.09,58.28,4.975,0.605,0
25,227,1.947,57.46,4.746,0.698,0
25,228,2.098,58.94,4.817,0.798,0
25,229,1.806,59.0,4.866,0.944,0
25,230,2.139,59.2,4.899,0.751,0
25,231,2.322,59.56,5.098,0.629,0
25,232,2.076,56.82,5.003,0.649,0
25,233,1.81,58.65,5.013,0.845,0
25,234,2.004,60.87,4.881,0.745,0
25,235,2.006,58.22,4.846,0.78,0
25,236,2.04,61.52,4.988,0.963,0
25,237,1.855,60.35,4.971,0.815,0
25,238,2.013,57.74,4.957,0.697,0
25,239,2.239,57.64,4.944,0.609,0
25,240,1.911,60.11,4.805,0.897,0
25,241,2.237,60.59,4.706,0.988,0
25,242,2.193,59.96,4.894,0.618,0
25,243,2.132,59.37,4.975,0.638,0
25,244,1.797,60.11,4.858,0.961,0
25,245,1.943,59.86,4.807,0.916,0
25,246,2.109,57.87,4.726,0.681,0
25,247,2.25,59.9,4.806,0.892,0
25,248,1.957,59.34,4.939,0.668,0
25,249,1.767,59.18,4.798,0.783,0
25,250,1.924,59.34,4.774,0.707,0
25,251,1.9,56.98,4.77,0.632,0
25,252,2.04,59.42,4.885,0.745,0
25,253,1.988,60.06,4.867,0.621,0
25,254,2.071,58.5,4.922,0.845,0
25,255,2.131,58.14,4.85,0.723,0
25,256,2.028,58.5,4.82,0.67,0
25,257,2.368,59.56,4.861,0.856,0
25,258,1.885,60.26,4.915,0.91,0
25,259,2.167,60.0,4.892,0.772,0
25,260,2.139,59.74,4.85,0.938,0
25,261,1.995,59.38,4.929,0.959,0
25,262,2.221,61.07,4.733,0.863,0
25,263,2.241,60.26,4.935,0.845,0
25,264,2.01,59.56,4.962,0.701,0
25,265,2.298,58.73,4.817,0.609,0
25,266,2.227,60.81,4.743,0.892,0
25,267,2.323,61.82,5.0,0.844,0
25,268,2.351,59.33,4.786,0.841,0
25,269,1.98,58.71,4.989,0.678,0
25,270,2.143,60.11,4.736,0.816,0
25,271,2.038,58.83,4.882,0.615,0
25,272,2.154,61.39,4.915,0.972,0
25,273,2.248,60.01,4.871,0.699,0
25,274,1.937,60.09,4.677,0.967,0
25,275,2.008,58.81,4.777,0.698,0
25,276,1.906,58.95,4.771,0.69,0
25,277,2.178,58.32,4.771,0.739,0
25,278,2.104,59.64,5.023,0.917,0
25,279,2.287,56.58,4.713,0.684,0
25,280,2.361,60.29,4.814,0.946,0
25,281,2.29,59.6,4.82,0.991,0
25,282,2.389,60.08,4.792,0.761,0
25,283,1.879,58.73,4.835,0.762,0
25,284,2.176,61.28,4.779,0.988,0
25,285,2.257,59.21,5.053,0.648,0
25,286,2.27,59.35,4.729,0.839,0
25,287,2.332,60.54,4.801,0.939,0
25,288,2.248,59.27,4.754,0.794,0
25,289,2.291,61.33,4.802,0.92,0
25,290,2.153,60.14,4.901,0.657,0
25,291,2.163,60.09,4.717,0.777,0
25,292,2.067,61.12,4.829,0.777,0
25,293,2.089,60.55,4.916,0.807,0
25,294,2.203,58.84,4.748,0.614,0
25,295,2.018,61.38,4.952,0.867,0
25,296,2.37,58.22,5.025,0.663,0
25,297,2.185,60.27,4.816,0.738,0
25,298,2.365,58.01,4.832,0.787,0
25,299,2.0,60.37,4.739,0.992,0
25,300,1.963,60.54,4.848,0.638,0
25,301,2.192,58.42,4.827,0.876,0
25,302,2.243,62.02,4.819,0.827,0
25,303,2.348,61.77,4.787,0.961,0
25,304,2.253,59.83,4.69,0.887,0
25,305,1.944,58.61,4.684,0.622,0
25,306,2.301,60.3,4.86,0.989,0
25,307,4.635,59.5,4.701,0.685,0
25,308,2.503,60.4,4.842,0.814,0
25,309,2.43,59.42,4.851,0.64,0
25,310,2.453,59.43,4.673,0.69,0
25,311,2.295,59.79,4.836,0.899,0
25,312,2.347,60.51,4.885,0.686,0
25,313,2.39,61.51,4.793,0.793,0
25,314,2.279,59.64,4.975,0.622,0
25,315,2.59,59.91,4.798,0.612,0
25,316,2.467,58.74,4.663,0.665,0
25,317,2.428,58.7,4.954,0.778,0
25,318,2.164,60.59,4.769,0.663,0
25,319,2.535,60.5,4.813,0.706,0
25,320,2.336,60.16,4.739,0.888,0
25,321,2.489,60.18,4.887,0.674,0
25,322,2.619,59.47,4.745,0.707,0
25,323,2.521,62.04,4.735,0.916,0
25,324,2.499,62.63,4.621,0.959,0
25,325,2.4,60.61,4.784,0.738,0
25,326,2.701,60.94,4.731,0.881,0
25,327,2.313,58.99,4.804,0.667,0
25,328,2.515,61.18,4.86,0.837,0
25,329,2.36,61.66,4.724,0.7,0
25,330,2.293,60.01,4.645,0.711,0
25,331,2.401,61.11,4.764,0.903,0
25,332,2.398,62.8,4.947,0.883,0
25,333,2.57,60.94,4.673,0.808,0
25,334,2.323,58.77,4.932,0.605,0
25,335,2.524,59.59,4.95,0.633,0
25,336,2.552,58.77,4.699,0.626,0
25,337,2.057,61.12,4.784,0.638,0
25,338,2.611,62.14,4.675,0.888,0
25,339,2.688,62.7,4.658,0.792,0
25,340,2.603,63.13,4.725,0.845,0
25,341,2.504,61.15,4.642,0.748,0
25,342,3.018,62.3,4.716,0.888,1
25,343,1.674,57.5,4.889,0.712,0
25,344,1.682,59.06,4.896,0.706,0
25,345,1.824,59.79,5.15,0.896,0
25,346,1.621,59.4,4.97,0.76,0
25,347,1.824,58.38,5.133,0.938,0
25,348,1.927,59.92,5.025,0.839,0
25,349,1.941,58.93,4.887,0.991,0
25,350,2.052,59.71,5.122,0.964,0
25,351,2.057,58.49,5.062,0.93,0
25,352,1.968,59.69,5.059,0.9,0
25,353,1.801,58.56,4.87,0.935,0
25,354,1.883,59.3,5.014,0.652,0
25,355,1.812,58.12,4.92,0.687,0
25,356,1.944,55.94,4.936,0.661,0
25,357,1.996,58.46,5.026,0.902,0
25,358,1.783,56.11,4.955,0.67,0
25,359,2.3,60.17,5.087,0.953,0
25,360,1.678,58.01,5.028,0.682,0
25,361,1.856,58.93,4.857,0.902,0
25,362,2.072,57.38,5.008,0.793,0
25,363,1.844,57.12,4.984,0.66,0
25,364,2.093,59.06,4.9,0.653,0
26,0,2.2,57.67,4.461,0.753,0
26,1,2.173,58.25,4.364,0.9,0
26,2,1.756,59.3,4.494,0.819,0
26,3,1.971,58.14,4.261,0.846,0
26,4,2.094,59.63,4.459,0.829,0
26,5,2.301,55.45,4.449,0.675,0
26,6,1.947,56.39,4.479,0.627,0
26,7,2.309,58.76,4.371,0.693,0
26,8,2.141,58.47,4.122,0.777,0
26,9,2.199,59.87,4.208,0.866,0
26,10,2.021,58.21,4.658,0.84,0
26,11,2.117,58.17,4.643,0.852,0
26,12,2.273,58.53,4.367,0.682,0
26,13,1.982,59.05,4.272,0.83,0
26,14,2.228,61.07,4.341,0.809,0
26,15,2.488,59.25,4.447,0.877,0
26,16,2.356,59.37,4.331,0.964,0
26,17,2.275,58.71,4.223,0.826,0
26,18,2.357,60.01,4.361,0.637,0
26,19,2.358,60.99,4.274,0.995,0
26,20,2.487,59.82,4.265,0.876,0
26,21,2.701,59.19,4.276,0.695,0
26,22,2.473,59.45,4.39,0.624,0
26,23,2.108,58.29,4.338,0.62,0
26,24,2.548,60.81,4.37,0.772,0
26,25,2.39,60.27,4.241,0.832,0
26,26,2.231,60.62,4.142,0.887,0
26,27,2.475,60.62,4.249,0.805,0
26,28,2.326,59.31,4.452,0.736,0
26,29,2.686,60.26,4.313,0.943,0
26,30,2.565,63.19,4.332,0.976,0
26,31,2.736,62.41,4.188,0.728,0
26,32,2.439,61.17,4.405,0.728,0
26,33,2.349,61.69,4.033,0.852,0
26,34,2.505,59.7,4.123,0.643,0
26,35,2.92,60.6,4.457,0.661,0
26,36,2.905,59.74,4.111,0.659,0
26,37,2.539,63.31,4.043,0.94,0
26,38,2.856,61.48,4.36,0.844,0
26,39,2.806,60.03,4.122,0.644,0
26,40,2.855,64.84,4.035,0.923,0
26,41,2.768,63.4,4.169,0.676,0
26,42,2.895,62.82,4.096,0.703,0
26,43,2.839,62.38,4.13,0.94,0
26,44,3.348,63.5,4.122,0.696,0
26,45,2.68,62.11,4.114,0.762,0
26,46,3.152,64.94,4.187,0.743,0
26,47,3.183,64.61,4.273,0.954,0
26,48,3.316,61.61,4.086,0.794,0
26,49,3.496,65.54,4.238,0.938,0
26,50,3.532,62.84,4.062,0.686,0
26,51,3.626,63.93,3.959,0.819,0
26,52,3.491,64.32,3.968,0.883,0
26,53,3.188,63.98,4.187,0.836,0
26,54,3.794,65.86,4.13,0.757,0
26,55,3.542,62.83,4.056,0.672,0
26,56,3.539,63.4,4.028,0.695,0
26,57,3.615,66.64,4.056,0.882,0
26,58,3.86,64.89,3.825,0.774,0
26,59,4.042,66.14,3.853,0.905,0
26,60,3.814,62.97,3.829,0.744,0
26,61,3.784,64.06,4.073,0.662,0
26,62,3.896,64.51,3.916,0.668,0
26,63,3.959,65.64,4.007,0.874,0
26,64,3.984,66.05,3.968,0.723,0
26,65,4.152,63.97,3.698,0.717,0
26,66,3.821,66.59,3.706,0.96,0
26,67,4.294,65.97,3.881,0.814,0
26,68,4.156,63.5,3.825,0.623,1
26,69,1.84,54.65,4.463,0.68,0
26,70,1.816,56.15,4.754,0.974,0
26,71,1.944,56.84,4.573,0.719,0
26,72,1.635,57.31,4.658,0.873,0
26,73,1.755,56.3,4.723,0.677,0
26,74,1.848,54.59,4.699,0.767,0
26,75,1.783,56.11,4.545,0.764,0
26,76,1.669,54.85,4.72,0.794,0
26,77,1.676,55.11,4.756,0.84,0
26,78,1.78,55.86,4.624,0.685,0
26,79,1.894,55.09,4.618,0.82,0
26,80,1.706,53.8,4.674,0.633,0
26,81,1.808,57.62,4.682,0.918,0
26,82,1.772,55.56,4.505,0.991,0
26,83,1.622,54.34,4.752,0.637,0
26,84,1.896,57.66,4.546,0.978,0
26,85,1.57,54.65,4.838,0.895,0
26,86,1.812,56.9,4.59,0.928,0
26,87,1.678,55.66,4.648,0.764,0
26,88,1.79,54.88,4.575,0.824,0
26,89,2.055,57.41,4.476,0.743,0
26,90,1.652,58.83,4.681,0.972,0
26,91,1.978,58.22,4.591,0.867,0
26,92,1.752,54.84,4.654,0.716,0
26,93,3.17,56.98,4.421,0.854,0
26,94,1.737,55.78,4.609,0.624,0
26,95,1.654,55.58,4.53,0.62,0
26,96,1.913,56.13,4.694,0.882,0
26,97,1.825,55.11,4.765,0.638,0
26,98,1.819,55.39,4.648,0.65,0
26,99,1.955,56.27,4.621,0.768,0
26,100,1.822,57.33,4.619,0.812,0
26,101,1.833,55.04,4.43,0.76,0
26,102,1.974,56.51,4.564,0.929,0
26,103,1.744,56.93,4.683,0.751,0
26,104,1.705,57.1,4.614,0.96,0
26,105,1.411,57.43,4.655,0.87,0
26,106,1.657,57.09,4.24,0.74,0
26,107,1.732,57.49,4.516,0.907,0
26,108,1.701,56.03,4.559,0.668,0
26,109,1.939,58.33,4.52,0.892,0
26,110,1.84,55.52,4.701,0.789,0
26,111,1.846,57.56,4.779,0.947,0
26,112,1.807,56.19,4.522,0.827,0
26,113,1.891,55.17,4.544,0.756,0
26,114,1.995,57.83,4.722,0.858,0
26,115,1.68,55.95,4.58,0.63,0
26,116,1.688,56.93,4.488,0.97,0
26,117,1.895,56.51,4.639,0.765,0
26,118,1.715,59.05,4.534,0.912,0
26,119,1.792,58.35,4.412,0.942,0
26,120,2.132,56.68,4.53,0.753,0
26,121,1.8,56.81,4.304,0.665,0
26,122,1.996,57.15,4.583,0.711,0
26,123,1.894,58.63,4.489,0.927,0
26,124,1.888,55.02,4.539,0.63,0
26,125,1.791,57.1,4.644,0.929,0
26,126,2.0,56.38,4.782,0.73,0
26,127,1.999,59.85,4.743,0.955,0
26,128,2.01,58.12,4.52,0.969,0
26,129,1.658,57.29,4.514,0.831,0
26,130,1.534,57.81,4.556,0.795,0
26,131,1.895,58.69,4.559,0.9,0
26,132,2.045,56.33,4.64,0.677,0
26,133,1.927,57.82,4.595,0.849,0
26,134,1.84,56.13,4.516,0.814,0
26,135,1.998,58.13,4.37,0.76,0
26,136,2.023,56.62,4.496,0.921,0
26,137,2.041,57.36,4.631,0.899,0
26,138,1.993,56.78,4.405,0.751,0
26,139,1.939,56.81,4.751,0.912,0
26,140,1.825,56.01,4.457,0.698,0
26,141,1.699,57.97,4.656,0.801,0
26,142,2.168,59.12,4.536,0.995,0
26,143,1.816,55.21,4.453,0.829,0
26,144,2.057,56.73,4.487,0.727,0
26,145,2.131,55.86,4.641,0.699,0
26,146,1.955,56.81,4.451,0.754,0
26,147,1.945,58.2,4.466,0.832,0
26,148,2.192,58.4,4.743,0.878,0
26,149,2.111,58.14,4.335,0.829,0
26,150,2.118,57.51,4.526,0.909,0
26,151,2.053,56.44,4.405,0.712,0
26,152,2.049,57.9,4.482,0.872,0
26,153,1.947,57.19,4.572,0.687,0
26,154,2.168,56.15,4.537,0.616,0
26,155,4.647,57.55,4.39,0.894,0
26,156,2.242,56.62,4.571,0.681,0
26,157,2.013,56.89,4.592,0.898,0
26,158,2.325,59.71,4.41,0.948,0
26,159,4.363,57.24,4.644,0.917,0
26,160,2.173,58.3,4.493,0.923,0
26,161,2.342,60.06,4.565,0.856,0
26,162,2.004,57.49,4.638,0.753,0
26,163,2.286,58.59,4.677,0.858,0
26,164,2.182,58.36,4.605,0.65,0
26,165,2.34,59.94,4.304,0.949,0
26,166,1.971,59.27,4.399,0.789,0
26,167,2.097,59.9,4.415,0.998,0
26,168,2.315,56.16,4.505,0.612,0
26,169,3.92,57.17,4.405,0.829,0
26,170,2.284,59.18,4.62,0.931,0
26,171,2.338,58.78,4.221,0.63,0
26,172,2.5,59.48,4.458,0.882,0
26,173,2.475,58.91,4.531,0.902,0
26,174,2.377,57.62,4.487,0.757,0
26,175,2.363,57.67,4.569,0.623,0
26,176,1.946,60.68,4.363,0.874,0
26,177,2.349,59.45,4.428,0.902,0
26,178,2.523,58.44,4.3,0.854,0
26,179,2.209,60.35,4.395,0.813,0
26,180,2.418,59.49,4.45,0.982,0
26,181,2.423,62.04,4.439,0.95,0
26,182,2.474,58.13,4.35,0.948,0
26,183,2.58,59.96,4.395,0.932,0
26,184,2.529,58.83,4.342,0.721,0
26,185,2.241,61.84,4.184,0.996,0
26,186,2.656,59.96,4.464,0.817,1
26,187,1.653,56.61,4.852,0.753,0
26,188,1.755,56.65,4.623,0.896,0
26,189,1.802,54.98,4.631,0.601,0
26,190,1.944,57.46,4.568,0.782,0
26,191,1.513,55.73,4.791,0.688,0
26,192,1.886,56.29,4.564,0.759,0
26,193,1.525,56.55,4.676,0.848,0
26,194,1.706,57.62,4.603,0.907,0
26,195,1.936,56.46,4.534,0.856,0
26,196,2.075,56.57,4.546,0.912,0
26,197,1.766,54.89,4.779,0.646,0
26,198,1.777,56.46,4.865,0.771,0
26,199,1.807,54.61,4.656,0.628,0
26,200,1.784,56.49,4.783,0.703,0
26,201,2.002,55.36,4.626,0.825,0
26,202,1.839,55.58,4.498,0.666,0
26,203,1.933,58.65,4.685,0.907,0
26,204,1.746,58.04,4.584,0.981,0
26,205,1.709,56.05,4.547,0.685,0
26,206,1.943,56.09,4.64,0.931,0
26,207,2.062,58.63,4.69,0.987,0
26,208,1.735,57.76,4.714,0.964,0
26,209,1.721,55.38,4.6,0.696,0
26,210,1.834,56.35,4.621,0.616,0
26,211,1.752,55.63,4.583,0.811,0
26,212,1.626,56.97,4.766,0.88,0
26,213,1.791,56.96,4.436,0.809,0
26,214,1.51,55.19,4.656,0.957,0
26,215,1.834,57.03,4.757,0.882,0
26,216,2.161,56.32,4.608,0.626,0
26,217,1.658,57.03,4.708,0.752,0
26,218,1.879,56.91,4.539,0.939,0
26,219,1.81,55.0,4.725,0.687,0
26,220,1.597,56.78,4.749,0.961,0
26,221,2.056,54.9,4.759,0.813,0
26,222,1.651,55.06,4.627,0.665,0
26,223,1.782,57.17,4.65,0.941,0
26,224,1.97,56.46,4.755,0.77,0
26,225,1.824,55.79,4.7,0.717,0
26,226,1.78,54.41,4.696,0.815,0
26,227,1.713,54.31,4.635,0.612,0
26,228,1.78,58.01,4.601,0.837,0
26,229,1.73,55.69,4.621,0.775,0
26,230,1.508,57.6,4.561,0.796,0
26,231,1.62,56.37,4.871,0.691,0
26,232,1.837,56.98,4.648,0.645,0
26,233,2.172,56.71,4.607,0.647,0
26,234,1.576,56.18,4.569,0.63,0
26,235,1.919,57.06,4.584,0.974,0
26,236,1.886,57.64,4.546,0.811,0
26,237,1.583,56.54,4.693,0.689,0
26,238,1.855,57.9,4.628,0.979,0
26,239,1.602,59.7,4.574,0.991,0
26,240,1.661,56.92,4.479,0.835,0
26,241,2.079,56.52,4.687,0.653,0
26,242,1.84,57.82,4.542,0.981,0
26,243,1.647,55.99,4.702,0.919,0
26,244,1.923,57.05,4.526,0.788,0
26,245,1.829,57.03,4.523,0.729,0
26,246,1.978,56.6,4.459,0.806,0
26,247,1.92,56.67,4.614,0.807,0
26,248,1.797,57.53,4.503,0.81,0
26,249,2.013,56.68,4.584,0.644,0
26,250,1.894,56.7,4.531,0.82,0
26,251,1.859,55.56,4.528,0.677,0
26,252,1.933,58.37,4.583,0.906,0
26,253,1.962,55.39,4.475,0.642,0
26,254,1.83,57.79,4.627,0.907,0
26,255,1.927,57.77,4.492,0.87,0
26,256,2.202,57.93,4.417,0.935,0
26,257,1.886,58.78,4.627,0.921,0
26,258,1.8,57.22,4.536,0.662,0
26,259,1.878,56.18,4.392,0.836,0
26,260,1.72,54.64,4.508,0.646,0
26,261,1.967,56.32,4.404,0.607,0
26,262,2.06,57.54,4.43,0.881,0
26,263,1.846,56.11,4.486,0.733,0
26,264,1.815,57.35,4.579,0.766,0
26,265,2.081,57.17,4.489,0.715,0
26,266,1.785,57.97,4.424,0.612,0
26,267,1.974,57.01,4.602,0.718,0
26,268,2.21,57.14,4.463,0.79,0
26,269,1.919,58.72,4.391,0.779,0
26,270,1.921,57.6,4.456,0.723,0
26,271,1.454,56.86,4.539,0.717,0
26,272,2.046,59.67,4.466,0.827,0
26,273,1.759,57.3,4.554,0.708,0
26,274,1.757,57.65,4.698,0.687,0
26,275,2.302,60.04,4.455,0.935,0
26,276,2.308,58.94,4.442,0.721,0
26,277,1.876,58.66,4.614,0.617,0
26,278,2.152,58.25,4.516,0.646,0
26,279,2.173,59.71,4.33,0.946,0
26,280,2.199,57.02,4.573,0.741,0
26,281,2.143,58.52,4.333,0.884,0
26,282,2.209,57.14,4.61,0.606,0
26,283,2.203,56.36,4.386,0.823,0
26,284,2.088,58.53,4.266,0.763,0
26,285,2.194,56.52,4.542,0.622,0
26,286,2.105,59.73,4.432,0.926,0
26,287,2.126,59.34,4.353,0.978,0
26,288,2.053,58.12,4.362,0.631,0
26,289,2.195,57.4,4.431,0.659,0
26,290,1.94,59.33,4.357,0.906,0
26,291,2.204,58.99,4.51,0.786,0
26,292,2.299,58.13,4.373,0.702,0
26,293,2.261,59.03,4.532,0.81,0
26,294,1.981,57.54,4.54,0.703,0
26,295,2.308,60.37,4.308,0.845,0
26,296,2.121,59.12,4.284,0.912,0
26,297,2.184,57.72,4.357,0.745,0
26,298,2.093,57.34,4.575,0.773,0
26,299,2.36,58.59,4.425,0.62,0
26,300,2.132,58.85,4.462,0.714,0
26,301,2.235,56.75,4.227,0.704,0
26,302,2.326,59.96,4.318,0.725,0
26,303,2.421,60.29,4.445,0.826,0
26,304,2.584,59.04,4.343,0.76,0
26,305,2.289,60.93,4.254,0.939,0
26,306,2.443,60.58,4.249,0.978,0
26,307,2.516,57.28,4.55,0.616,0
26,308,2.498,58.78,4.196,0.881,0
26,309,2.447,57.48,4.356,0.603,0
26,310,2.358,62.92,4.338,0.724,0
26,311,2.337,61.65,4.301,0.966,0
26,312,2.74,60.33,4.424,0.854,0
26,313,2.511,60.47,4.253,0.694,0
26,314,2.549,61.42,4.331,0.828,0
26,315,2.498,59.14,4.305,0.703,0
26,316,2.441,60.12,4.403,0.661,0
26,317,2.32,61.96,4.111,0.836,0
26,318,2.297,61.18,4.282,0.909,0
26,319,2.609,61.51,3.981,0.827,0
26,320,2.654,61.02,4.214,0.904,0
26,321,2.437,58.69,4.042,0.617,0
26,322,2.49,61.62,4.309,0.903,0
26,323,2.604,59.17,4.081,0.608,0
26,324,2.289,60.91,4.087,0.805,0
26,325,2.683,61.91,4.371,0.997,0
26,326,2.516,62.44,4.035,0.931,0
26,327,2.519,61.13,4.278,0.802,0
26,328,2.458,62.5,4.179,0.95,0
26,329,2.71,62.28,4.285,0.969,0
26,330,2.847,62.95,4.192,0.886,0
26,331,2.912,62.5,4.2,0.97,0
26,332,3.012,60.46,4.08,0.785,0
26,333,2.595,61.65,4.171,0.696,0
26,334,3.192,62.3,4.088,0.869,0
26,335,2.782,61.12,4.078,0.696,0
26,336,2.564,61.27,4.104,0.966,0
26,337,2.97,61.9,4.011,0.802,0
26,338,3.158,61.94,4.046,0.68,0
26,339,3.069,61.07,4.132,0.858,0
26,340,2.939,62.57,4.26,0.783,0
26,341,3.04,62.22,4.276,0.769,0
26,342,2.855,64.29,4.207,0.989,0
26,343,3.09,61.64,4.104,0.785,0
26,344,3.078,63.16,4.118,0.707,0
26,345,3.343,62.52,4.201,0.829,0
26,346,3.143,61.13,4.021,0.651,0
26,347,3.089,63.25,4.03,0.645,0
26,348,3.489,63.09,4.044,0.674,0
26,349,3.06,63.34,4.235,0.974,0
26,350,3.151,63.65,4.077,0.769,0
26,351,3.337,62.64,4.041,0.637,0
26,352,3.341,63.41,3.981,1.0,0
26,353,3.226,62.88,4.061,0.623,0
26,354,3.559,63.76,3.904,0.725,0
26,355,3.943,61.31,3.884,0.61,0
26,356,3.576,63.68,4.106,0.693,0
26,357,3.536,63.58,4.064,0.78,0
26,358,3.564,65.73,3.768,0.905,0
26,359,3.674,64.88,4.007,0.965,0
26,360,3.708,65.66,3.947,0.659,0
26,361,3.518,64.1,3.93,0.755,0
26,362,3.906,65.03,3.952,0.838,0
26,363,3.77,63.77,4.02,0.807,0
26,364,3.657,63.4,3.839,0.731,0
27,0,1.834,59.15,4.972,0.982,0
27,1,2.235,60.41,4.847,0.951,0
27,2,1.906,59.2,5.027,0.964,0
27,3,2.162,56.19,4.992,0.675,0
27,4,2.242,55.95,4.757,0.601,0
